run,ay2,ay3,CLM_pop,CLP_pop,corr_f_m_CLP,corr_f_m_V_2,corr_f_m_V_3,corr_V_2_CLP,corr_V_3_CLP,corr_V_3_V_2,f_m_pop,k_a_pop,omega_CLP,omega_f_m,omega_V_2,omega_V_3,Q_25_pop,Q_34_pop,V_2_pop,V_3_pop,V_4_pop
1711302801_46467,0.641069700628876,0.591587810410942,8.95292377643388,4.25788262134312,-0.90817559501905,-0.903264431979151,-0.936041990874442,0.938191992198838,0.886400177163897,0.922215087481326,-1.56065,-2.97982922761731,1.12006294216413,1.03623492898238,1.08986145508801,0.839949533890303,-0.279209597810207,-1.2779714284136,7.42041255971197,13.0632413604522,-60.8494267180171
1711293462_35624,0.622435450764631,0.525170784726522,6.49340182072905,4.63984036664584,-0.897301999900884,-0.903484952377649,-0.938471854933803,0.93947422416823,0.921270860604965,0.954650969357422,-1.56065,-2.73221408884123,0.894051533709956,1.1344863412287,1.08692748240097,1.005840552327,0.0001674183740821,6.37750775941215,7.6254261881448,11.1983868805918,15865.5518415659
1711299651_66865,0.718374717142939,0.562839908238673,2.25618478676912,3.32208401675066,-0.412803442231956,-0.563847350869624,-0.89487535870552,0.691336535300412,0.313201718928946,0.6100997736888,-1.56065,-4.08418886160876,0.42133269961993,0.658156897264935,0.531725936769627,0.730313627625933,-0.830494799250818,0.0273680783261324,6.4629262516514,6.14348326905965,5.79630700624516
1711302561_9365,0.725717823592769,0.556265626136141,2.35352384562386,3.54650923495148,0.247539824496221,-0.0999890165126295,-0.898920102374684,0.724044537583764,-0.247013422012773,0.200481127792755,-1.56065,-4.0405480553639,0.457137487374694,0.676396882756005,0.544068453244464,0.752559606026672,-0.593133824718619,0.131319499010989,6.66699701338965,6.24149635680794,5.89063123415755
1711313077_50773,0.721718022422658,0.559433757278704,4.69599163585265,3.30814705340455,-0.403938124063282,-0.527685954056132,-0.908147924988217,0.709958614112388,0.30984152252957,0.556428229765549,-1.56065,-4.09402282033788,0.344112666029663,0.697160664993518,0.556678652814276,0.782830743206698,-0.860746655460879,2.48257554460481,6.45944757790812,8.59023898300992,8.24533930459217
1711314170_52949,0.723445675919148,0.563710489276787,4.28318141134265,3.19904968263383,-0.256846251727724,-0.410584596155202,-0.896805535639705,0.546068937117728,0.207359720563766,0.51753501740727,-1.56065,-4.08853230144379,0.292929798488023,0.641886715292498,0.459922736823235,0.74879935334779,-0.84726170349714,2.11466320722989,6.32981103664435,8.16860914398807,7.8539531867949
1711316853_45056,0.725519691565212,0.556757808977282,2.41267479667672,3.3286365969108,0.373888199776782,-0.148676338925563,-0.912511998037026,0.226202756176412,-0.486431060606517,0.218270936093736,-1.56065,-4.08641132175875,0.228608942321597,0.758772578633544,0.348924580635914,0.841379267798925,-0.773559202564967,0.267186905757829,6.49447698570242,6.3010216988541,5.98109371921748
1711314835_38052,0.730292940600529,0.562112851264202,6.25226190559426,3.1877163910139,0.573685397068403,0.29434092133456,-0.906675521425852,0.792295183536595,-0.570033467548841,-0.20988677910647,-1.56065,-4.07278585892445,0.561613485968403,0.636085769823708,0.584876512149287,0.7705283180661,-0.744225468224619,4.07461735599833,6.30395241464089,10.1581595535579,9.75676208105919
1711337467_07304,0.729680336588597,0.559725754330326,2.30679152715404,3.08856603250029,0.638977210754829,0.101254954462172,-0.89102382753028,0.0859914597229032,-0.751515018176068,-0.0079790116635402,-1.56065,-4.12460768797721,0.286970416467887,0.638873350933881,0.258034570606444,0.735453478241062,-0.834659446352181,-0.0303799679355646,6.20699945887449,6.21121334399315,5.84940503045921
1711309518_12836,0.723850581958402,0.5620953965461,3.18658642762563,3.15463946920303,-0.0084145693998135,-0.255011692782503,-0.907948975443632,0.546323766548879,0.0199905547157531,0.369248902436384,-1.56065,-4.09608502696753,0.243897039147555,0.701765022499174,0.444953567725904,0.817156030043556,-0.905391727021506,1.05016072928192,6.31088305695187,7.08728780405608,6.74507448051862
1711297665_68714,0.721174464232052,0.563722762697675,3.23711235727361,2.7440175225425,-0.619332755539409,-0.698288496030348,-0.901499180954782,0.530685072377949,0.453158895426618,0.729255256052455,-1.56065,-4.14140987728117,0.363039417830439,0.713365620957872,0.433180582324071,0.765582394614819,-1.16152481910334,0.99352572615586,5.86101243417682,7.12181441978496,6.79929488892749
1711290987_26768,0.726994930061191,0.563920796168447,2.91896080314327,2.93321335508878,0.214699495045289,-0.141459233878833,-0.887394307963725,0.426520866570745,-0.32757227751515,0.225453353149281,-1.56065,-4.10446725157014,0.251866428833212,0.645504531156325,0.415490045202521,0.733919428273134,-0.988752165517697,0.742900941061828,6.07887957939927,6.80602875322448,6.43985803539673
1711334023_55349,0.727236173740435,0.56202291471438,2.98039219570387,2.99079867122146,0.159014387701936,-0.261742572813837,-0.906700452567836,0.531810835291461,-0.136586624066207,0.36360867039105,-1.56065,-4.10797174537016,0.235400728497038,0.664147831322065,0.437936556389378,0.787712500079011,-0.956975619290671,0.815697591677916,6.14527707439671,6.88455461417277,6.52142983427259
1711304676_8742,0.716260759913212,0.564310065225529,3.57998977259967,2.72021009773581,-0.487882236295432,-0.677094737767992,-0.901423859237193,0.820360787667183,0.302054577238761,0.571709668642809,-1.56065,-4.12585236636681,0.670905002775104,0.662442614749544,0.656587718904672,0.777191835981128,-1.18330898802584,1.35021495580365,5.85088355671271,7.49118506712545,7.10600274448298
1711321966_4617,0.727217127796762,0.563611986301477,4.36155730563843,2.6278831872344,-0.356894352875687,-0.633611090161629,-0.907846371904052,0.671055247185633,0.270929222413893,0.666865996852832,-1.56065,-4.15304663638158,0.389279416055999,0.684419095596084,0.513498587624295,0.780219140239391,-1.21164135361204,2.09723578800369,5.76833291254035,8.26618575409857,7.84505104455159
1711332399_79416,0.726844685804163,0.562474474928532,3.12206728301426,2.8519204445981,0.376325812230758,-0.0509273288702888,-0.909054598651499,0.50902495419562,-0.350287124187789,0.186105603480199,-1.56065,-4.1209613495214,0.285430006674435,0.693122426996059,0.425918208253551,0.79917988473199,-1.0188558097252,0.958830227857323,5.98954254707479,7.02450161918437,6.62417040504949
1711318520_25737,0.73070355809933,0.559470912536337,2.44211947574736,2.73809415268499,0.682460443244659,0.36367273838058,-0.894175859271533,0.493174130261727,-0.780312637314769,-0.302093199191196,-1.56065,-4.14079391183389,0.408952288043416,0.679017038032723,0.285581786696436,0.770968096875385,-0.990888693323947,0.151588624798182,5.85201416722671,6.34505946497184,5.9444577319371
1711295726_11677,0.732311374711033,0.569751837109421,5.44000061042483,2.62590602453686,0.302405746673729,-0.214379892611206,-0.887155659114354,0.433324118894679,-0.357757472896696,0.314012271723883,-1.56065,-4.13800410512438,0.248018128133265,0.580434611233738,0.397410669367081,0.687396688381829,-1.14037686537886,3.20898245964883,5.75784145361891,9.33507806637355,8.93369076278205
1711287806_49245,0.726755150171801,0.559807813343748,2.49227361882239,2.53162201047117,0.522103827931539,0.241766990199593,-0.920995794225371,0.809540378984151,-0.607655788414573,-0.27157481073618,-1.56065,-4.13216090260117,0.621948815723834,0.714419612130289,0.593500944316378,0.845004427856216,-1.11648359172676,0.214274210636127,5.66881085957574,6.41910829466837,5.96821524433262
1711297973_57741,0.723642546165604,0.571382546096205,2.56404057546688,2.61447207582079,-0.632147294274599,-0.667234613534022,-0.872720432335805,0.527192107450634,0.489353473224187,0.738443439492333,-1.56065,-4.14432439876051,0.330181234866105,0.588587925639535,0.451291541323001,0.673912233755207,-1.20653516415355,0.348276071859332,5.73461450612571,6.454484213714,6.09607534085097
1711298234_98343,0.729822476879958,0.562033618154402,2.0129580316407,2.59587179804451,0.361265985770746,-0.247384698283361,-0.908575222889675,0.193958218718425,-0.490265002392337,0.252447407121707,-1.56065,-4.13814970322078,0.294934230428116,0.690068459932008,0.265748232124501,0.800266940826579,-1.11901733214041,-0.283341281557722,5.72943833972604,5.92644395996052,5.51664116448175
1711320101_86591,0.726725767572374,0.571899543866866,2.33035218966526,2.43411145890405,-0.177069177350758,-0.653742044883033,-0.887062165441252,0.261955388535909,-0.0233668103645702,0.679482126681276,-1.56065,-4.15388099647562,0.340094125929317,0.593891239728899,0.247046620870668,0.685973992216939,-1.25777757474033,0.101211976635955,5.54385998306168,6.22915295617737,5.79861226311743
1711314662_57364,0.729125762916084,0.563946642038962,5.6625675212098,2.57741246580881,0.821136582046881,0.572740185933559,-0.918749980542033,0.605616581148194,-0.842814209563206,-0.45349999372519,-1.56065,-4.13942366543932,0.408359818458716,0.747397306974556,0.385555484703618,0.843205149066344,-1.07126227454701,3.50376899485729,5.69818899474078,9.56575389091946,9.17719448143873
1711299176_90559,0.725078018881331,0.571643869454944,6.40751989925104,2.39278635798949,-0.197978727787188,-0.603858392253272,-0.895601275263314,0.640710442681828,-0.0427182976849351,0.465729776316572,-1.56065,-4.18460531854653,0.478698674103977,0.647744772543771,0.341679078696733,0.746202130518073,-1.33355808943061,4.17195851054073,5.50096942003997,10.3158330272586,9.9192425976439
1711307858_37608,0.731808311745689,0.565227014110655,2.39859586518984,2.6182857994854,0.749990868102965,-0.122187076885882,-0.896999676996184,-0.0677549840520714,-0.841112835194561,0.181650254931516,-1.56065,-4.16046607999139,0.241508600244014,0.602442692741496,0.258880556651591,0.725768857829605,-1.11615776019323,-0.0301700671185806,5.73849739906354,6.31422117223116,5.92160222865936
1711292693_66367,0.733193664225858,0.567495136309301,2.62323804593025,2.53909161559708,0.600410740220575,-0.258178051523162,-0.905543219595247,0.0259626678001906,-0.65553556056459,0.332651204254129,-1.56065,-4.14674586254472,0.228907951740491,0.637299261592397,0.272791904478852,0.751825783451332,-1.17808718953789,0.436255801425478,5.69472531352547,6.52742238683786,6.09218014570807
1711284962_85943,0.730025822495432,0.564287140969064,3.74056263157825,2.22495874703183,0.545525934064406,0.222855332894357,-0.873445557033043,0.527901339751957,-0.71422003100048,-0.20856798121495,-1.56065,-4.14948071817141,0.403757109050037,0.639692458663705,0.375760416539717,0.718270091672456,-1.31614609605735,1.52801899048165,5.35846082425543,7.62949918491559,7.26138656183355
1711288891_34119,0.722001060511648,0.567766512214625,5.05336548835425,2.13384173623672,-0.553353034242375,-0.738094008999912,-0.902816730942718,0.611309320441885,0.404975632356673,0.74357999561922,-1.56065,-4.16065774867866,0.46207700567239,0.714760859857851,0.451692521725269,0.774443607641751,-1.49383642617643,2.79396090743972,5.25355297648156,8.95043470848724,8.53283635484203
1711339897_73214,0.728242002898239,0.571132013099672,3.84505468189939,2.09224164821635,0.288673843258978,0.0655734300394019,-0.896888835425837,-0.113520766533123,-0.517305274408166,0.0303607786528214,-1.56065,-4.16252131115468,0.248368602885413,0.654814203477256,0.24533042078672,0.722707549709331,-1.42386243951438,1.64551881054189,5.19979095621279,7.74267913740156,7.32434439081414
1711326652_98235,0.727708251873424,0.561865608507313,3.77868839604261,2.15393951285605,0.499228239217859,0.138263401968353,-0.927611103069627,0.41971494309235,-0.598660676584142,-0.114128369437393,-1.56065,-4.17031730853682,0.386895832595672,0.824737093094056,0.267624551865291,0.915788404189309,-1.35648343756999,1.54684583273025,5.28529216310799,7.69209048240506,7.27093895884787
1711284070_74988,0.732373699318748,0.564196476907362,2.37311637549634,2.3630219104853,0.760807856026132,0.458750925560853,-0.8949883824952,0.528768611612236,-0.865548558080696,-0.407794413682612,-1.56065,-4.17497789704927,0.410016940039444,0.695292453137647,0.314482958308069,0.774278959832584,-1.22032007369691,-0.0743945442540401,5.48013705066043,6.28529989034753,5.91946715675955
1711306126_2844,0.730049589773862,0.563869664406527,2.94127352772625,2.09324581950498,0.30783190187602,-0.198925698144488,-0.907622274422639,0.239402908374188,-0.474654464690163,0.173218114262325,-1.56065,-4.1728018344554,0.352474265506774,0.689807591073761,0.176187269641044,0.7878968598685,-1.39238469012606,0.665507784431429,5.1971094622632,6.8545389414403,6.42933048463024
1711329095_34029,0.728961940933551,0.567564149799149,2.50823315807164,2.27465563232873,0.257886134704062,-0.191596951236673,-0.886883422447618,0.482889492392421,-0.334325835346319,0.278481137870521,-1.56065,-4.16653731099929,0.279079346950331,0.637834378591165,0.437879778850854,0.715301398693124,-1.34448348978767,0.0461823344838403,5.40591479930707,6.42319572788696,6.03279723987575
1711318646_50094,0.727431298739743,0.560795625517343,3.21309932897816,2.26273966668,0.765110002307014,0.310297875835703,-0.91773104702798,0.596204834462808,-0.724176004514017,-0.157101330006583,-1.56065,-4.15559903231037,0.389335505525393,0.78564783876417,0.442882532494566,0.868151139731999,-1.2915832031503,1.02069602189521,5.40370060926458,7.11075100977075,6.7092739566055
1711303249_21279,0.729554243398579,0.560461608208301,3.22648815775576,2.2373044939739,0.756639013245239,0.62382146040135,-0.916668715396043,0.572932840048683,-0.856943975500689,-0.58753134656915,-1.56065,-4.16213748644154,0.443282448215045,0.794762887509747,0.30663266898298,0.872773161022945,-1.26827914643543,1.02505654234729,5.3616654703699,7.12780603674511,6.71647964438429
1711305113_427,0.729261206191118,0.562617282878256,2.4796089873755,2.59314474222198,0.775394761899882,0.726581374575883,-0.920452854625445,0.389128610949571,-0.871440633455872,-0.617589923305503,-1.56065,-4.17194504593017,0.3682670915771,0.827934156467261,0.250956268696265,0.882023550239857,-1.09767468312661,-0.0011480551883113,5.70406374169847,6.39289757542065,5.99474283502729
1711297489_33926,0.633141184510186,0.590566793226177,4.8583778290591,5.24403345742192,-0.891222221854918,-0.902899315027751,-0.916969310768725,0.870237480933977,0.7832885206169,0.91332594781144,-1.56065,0.0086850151181342,0.777557012134669,1.03248202792912,0.733036546011901,1.0749591967758,-0.374603667839321,6.43819104029136,8.38042417908597,8.69882479384115,9.18589112169083
1711303963_2637,0.727798493095021,0.568075581814479,2.06352968257075,1.91047788379981,0.616987585466328,0.381454613941853,-0.913241394970549,0.6543844674771,-0.694301100817298,-0.349827586444026,-1.56065,-4.17709621039823,0.473187034095152,0.679590015802515,0.32110980449658,0.795092867077221,-1.46005825133687,-0.196366243937385,5.02481397081476,5.98409110171542,5.51630628219688
1711300994_15966,0.726498136852989,0.563774428535607,3.21666282481136,1.87136881884544,0.385645437067911,-0.0126278667941366,-0.923822386374095,0.667732388749034,-0.448362103057019,0.0290907842882197,-1.56065,-4.16079689079301,0.43873929788216,0.763405110375169,0.482465075032801,0.885188920670853,-1.52277478170877,0.984564282491152,5.02579374885644,7.144251371559,6.70385949001135
1711329822_75985,0.730349180144227,0.560161160193361,2.06693586299859,2.00412943115377,0.775446733650721,0.429586748595489,-0.917248842491897,0.621210146941184,-0.800774541516988,-0.347166529163665,-1.56065,-4.17103779813599,0.456587811454286,0.753270304810388,0.387689670744074,0.870034643308836,-1.40246796795132,-0.256821201852586,5.14467966571258,5.98779708777066,5.59618623800878
1711305833_99472,0.726091739135352,0.561549707654881,4.76037461208885,2.01624563320199,0.692044423850433,0.232949888805839,-0.91720475786153,0.428241071264818,-0.734223353525236,-0.142484085521101,-1.56065,-4.14804668280715,0.340834843700615,0.748821579441653,0.373508754948137,0.867578687515046,-1.41598764990358,2.56238774813139,5.16196135032149,8.67729053048197,8.27437611446397
1711318053_04831,0.729209908047431,0.565200112298561,4.55578582905571,2.03353319543366,0.319834397819967,-0.0939523308807448,-0.882777502417413,-0.0669122458000543,-0.465311893284498,0.215657899180336,-1.56065,-4.16190718092325,0.192109758331867,0.660669469282415,0.303365525056166,0.736558254330487,-1.47964307034228,2.3724543639866,5.16023688602567,8.44981170630695,8.05145355926545
1711320560_93486,0.723865921622589,0.57463833468624,4.8412604299971,1.53421842433991,-0.274957601618169,-0.551105997944579,-0.883956393717342,0.358909808661854,0.116206588471698,0.628735200229048,-1.56065,-4.17212146464778,0.351101163533217,0.602290267159399,0.325411467996442,0.704174723280291,-1.79775733940341,2.6027668555946,4.66747239175103,8.75103045517312,8.33990234125203
1711298702_64481,0.728253075124964,0.569916664890773,5.09006016189515,1.60315957419565,-0.0252959221421585,-0.23487610959587,-0.875340585544735,0.702075018985861,-0.0629006508106102,0.290637804689685,-1.56065,-4.15437606325456,0.414512324587824,0.620940465037237,0.554128915626354,0.686491837235258,-1.72758432636076,2.819578865985,4.74078369673177,8.98883172069305,8.59893001266674
1711287830_37674,0.732219094827274,0.56278866061867,2.84385606340371,1.58531017329401,0.700384466993221,0.0237635734839676,-0.924349064824989,0.0914223410643339,-0.746115818519313,0.0744544872848134,-1.56065,-4.1798714624846,0.271516977549766,0.786274675737405,0.261721298401508,0.898412200661853,-1.67915575173009,0.638269725727841,4.73310193783973,6.76762138848898,6.31744214847157
1711292309_60072,0.72947615342735,0.571888367456362,4.66230585806209,1.47054786068402,0.538346029061539,-0.0261647307789364,-0.902367172498073,0.0432969538117948,-0.63173664310778,0.143560928772634,-1.56065,-4.18105108022829,0.225198276693795,0.670895805813959,0.309036524665365,0.769772663717566,-1.78771268134576,2.4238879957275,4.6166142831551,8.57914761762599,8.1752398757342
1711321249_56772,0.730271681019064,0.56544819755026,3.22908837135753,1.30926377818734,0.550768485635609,0.260890951012533,-0.905141528537937,0.60865673682866,-0.62491205595978,-0.194433540567796,-1.56065,-4.17658768072019,0.442786135494954,0.708026231268851,0.405948741032229,0.799564570794636,-1.8096082863531,0.971539961402755,4.43819735811221,7.14731368875318,6.69484502329942
1711307436_18866,0.732678572509513,0.562968605381173,3.65172584070877,1.47689395585633,0.775666878422427,0.474182107005567,-0.902004774250481,0.62281318773728,-0.841487380780502,-0.421238144712699,-1.56065,-4.18457082292739,0.461550921442471,0.707656120103358,0.381939055835354,0.816034580985554,-1.68895054731012,1.42513292068704,4.61023265297104,7.56781563952846,7.14909833825516
1711338141_39066,0.734595098921891,0.564421462757213,4.793844305265,1.24992939172511,0.675283454688167,0.436992117698259,-0.919886764770426,0.266585522399002,-0.789235420479169,-0.376449787203925,-1.56065,-4.19722445678963,0.341512768540257,0.757324498976978,0.147162529597164,0.861678551286122,-1.84950086260088,2.49068314820822,4.37317724061267,8.71932106751933,8.25855076970075
1711342530_20099,0.731156924132462,0.566649178316564,3.25515305399813,1.00497943973083,0.448386167328517,0.284379361230777,-0.905839015375801,0.498264823957426,-0.595276984571833,-0.247773265841504,-1.56065,-4.18897631066001,0.417812080396516,0.710798951931153,0.237824906110167,0.805458952247148,-2.00737574386558,0.985318512677495,4.14071560077745,7.19118871877447,6.70453254103373
1711335683_67083,0.728253596313625,0.568253118565877,2.92997523721222,1.17983057408411,-0.36028922877836,-0.799948775639706,-0.897115897464455,0.240123535476228,0.181581002349997,0.829899589221032,-1.56065,-4.19446152628848,0.270092303904741,0.650845616147763,0.327745730441511,0.746650449708076,-1.98002910990034,0.622801013937255,4.32226578131086,6.85423503106295,6.41626487050113
1711333180_16944,0.727563330841162,0.56804310631828,4.41564763139731,1.41925028091523,0.413381591039322,0.0127141054766696,-0.891502789224795,0.351362349722826,-0.498137465186063,0.0840034961276368,-1.56065,-4.17475747750041,0.292661160031591,0.689093151794279,0.375388293155768,0.766831723701053,-1.80045924285674,2.16291364282743,4.55601879144283,8.32273231250697,7.92736958431744
1711305599_77605,0.729819671283819,0.572440777290432,3.55085041063095,0.920952850170066,0.630936038615569,0.0178343348526561,-0.905530925191552,-0.223434407335207,-0.740672825032652,0.151145485632434,-1.56065,-4.19680329735171,0.195924396909059,0.691145418348366,0.278168476974649,0.775781953900543,-2.08228496622464,1.30425676049471,4.05873294126972,7.47260829559281,7.02015743942375
1711312174_80923,0.729846408196835,0.565165422823175,5.09708431752988,0.81800925074989,0.505581268910226,0.236237331033274,-0.915593137298295,0.782017476795094,-0.552548617446944,-0.194897962999179,-1.56065,-4.17633071961135,0.598456708488546,0.744162714201499,0.568304597198222,0.868980604847799,-2.07029838883968,2.85791510636964,4.00420426561969,9.04405849431362,8.60327807749422
1711301686_06488,0.733230643748118,0.560733912656461,3.27268237126355,1.00894633415678,0.575750639292846,0.0329137842200425,-0.921570605297673,0.29148888928276,-0.658945679968825,0.0285911066859518,-1.56065,-4.17939348207507,0.291122916912981,0.802994644926856,0.30845917060795,0.897543256999774,-1.99748525183619,1.06780568977733,4.17358637359146,7.20126438322545,6.72313086032574
1711316551_60108,0.726115258535003,0.580300183242948,1.67439517892428,2.78833120012752,0.0194887426092598,-0.420801969606645,-0.87610135672122,0.0639498546573035,-0.15542862345034,0.538836092870873,-1.56065,-4.17278526824845,0.199446865800403,0.546352543919331,0.32000430614255,0.649654293325073,-1.10153407969302,0.0831173714950768,5.8886829299292,5.71942348344374,8.29397135553543
1711307815_52636,0.726690869360796,0.565535274138316,4.22316421535479,1.09464277209202,0.282509285863978,-0.109495589376496,-0.907016049828816,0.633483511646341,-0.313415862863915,0.189286783972335,-1.56065,-4.16526822298772,0.360585519200484,0.694406195746947,0.511023285702081,0.821236063625147,-1.96142035589671,2.01496271617504,4.25846403055786,8.1572667761612,7.75279805127365
1711307847_30876,0.641972606855569,0.589583312570441,3.68415876557274,5.34257561632718,-0.867490550663691,-0.918662972934751,-0.921670092079949,0.848848799285688,0.745465440317981,0.917360396806742,-1.56065,0.0121265239820282,0.750137448805518,1.08528591586044,0.714328478499607,1.20443567210532,0.0067520928845084,5.20270046116407,8.44842096106796,7.54518253297176,8.0800219218765
1711325901_63516,0.732444812035396,0.570562569767919,6.30587420003915,0.494329527121875,0.109088863929192,-0.383913648069671,-0.902911841284355,0.469016337927136,-0.268969950786054,0.36846938295371,-1.56065,-4.20233842063063,0.410466992225076,0.689715531300358,0.222717941386771,0.790344322286095,-2.30830346560939,4.01698884668075,3.6376169245292,10.2481771136989,9.8049541906473
1711292784_71362,0.732018772316171,0.563391137045898,2.69477250009574,1.49504029246578,0.551952547360814,0.0537768867658721,-0.922138305569654,0.27230815095614,-0.571095066335522,0.0799585611390878,-1.56065,-4.17017528320866,0.165637495035997,0.855360674311587,0.382426341677819,0.909909435247939,-1.80085461351086,0.520530163260088,4.65025588552269,6.59951401134959,6.21957644168857
1711298722_67016,0.730550636077985,0.562339353095057,2.9305423118968,1.70319796117669,0.77898654621383,0.715379661524917,-0.921717716591001,0.720268039389875,-0.835116432730829,-0.681433175778249,-1.56065,-4.15172828916996,0.518730177553013,0.858648560974662,0.437088110979775,0.961614194951292,-1.55718200949638,0.820999750987943,4.86075255277791,6.85066712045539,6.43747541052374
1711306604_37206,0.73677063183463,0.571967001187266,3.21380196129117,-0.198285048562044,0.767729673299165,0.504518712069694,-0.891999653131036,0.600164299762417,-0.845069898585106,-0.455557718307532,-1.56065,-4.19661788849463,0.443667018487051,0.658189214806729,0.271792721543249,0.768934726616894,-2.60114221866043,0.898417817442391,2.98771992249238,7.17460980763268,6.68718160315277
1711343220_00164,0.735245699253828,0.578808083647542,3.01129000508163,2.41773299932366,0.698062433026827,0.795432542969594,-0.899358262172099,0.499689059221434,-0.808092339522994,-0.720005184564889,-1.56065,-4.19662910682857,0.389207889744151,0.6621863813184,0.263122147891097,0.731378092264328,-1.1980166033197,-0.010843499317714,5.49878137635802,6.97708198823611,6.3494336059925
1711329926_25669,0.731977522525397,0.568553919264296,0.39138508799761,-0.241008033839316,0.428729556716248,-0.226856041096565,-0.944313089118565,0.391554587498279,-0.435675983441276,0.313015975764882,-1.56065,-4.26892523972094,0.247202946005941,1.07579456831729,0.399678400602327,1.16246102962784,-2.78318219356729,0.354399478190075,2.97735031933356,4.99059886701142,9.81283228445496
1711323574_95402,0.699927647853605,0.615602108149343,5.08338094793087,2.70559573807131,-0.793732489293637,-0.804148072550385,-0.893878059803649,0.942326456534747,0.757296803447609,0.82636979381612,-1.56065,-4.07466419157246,1.29384559965781,0.673458536130489,1.31633773106747,0.650757157145437,-0.78697329894308,-2.90369058925339,5.77689325716183,9.10096150051964,-64.5518017673457
1711305100_03749,0.696083032933008,0.617856056222574,8.33221628670706,2.95554448292367,-0.833769743316236,-0.819976007510563,-0.901359828784311,0.954582281411314,0.827447591133967,0.857683836678489,-1.56065,-4.10481120318146,1.46683918523086,0.690127026821719,1.50461540857683,0.662882654343774,-1.07239536489315,15.9570707240528,6.08234893661587,12.358442793446,-32.9363214232427
1711309032_18484,0.737704826229814,0.591567345685302,8.50405726976122,2.43784114612212,-0.595796457832807,-0.70311287307198,-0.895820150138883,0.871737288445103,0.511150687024654,0.710382898820182,-1.56065,-4.12921478397814,0.804750731031261,0.665858227222974,0.813329276631294,0.685449064360922,-0.839017688070887,-1.76561803869172,5.44898037416788,12.5137141825925,5.51547010078124
1711315150_88065,0.742537803403318,0.617332573106121,8.07685557398145,2.19023695148379,-0.42997871707967,-0.660004271340169,-0.875316584096953,0.704038602469612,0.22491491437839,0.594261521087395,-1.56065,-4.19095118619467,0.472453055280879,0.58060290142632,0.476950169941814,0.602802224223493,-1.06258401561086,0.800247681626419,5.21604955516137,12.0921260679688,-56.0860869808111
1711328828_17754,0.73859301053501,0.616142736561781,10.6124590452377,1.80716691363371,-0.744992827638098,-0.732084901137361,-0.851975219698692,0.856947482331363,0.639606622294597,0.764046274819802,-1.56065,-4.22190057729868,0.747198461871851,0.574739773467712,0.729498449316452,0.56151878884794,-1.36076842396885,15.7768498731774,4.850278174694,14.6363133595905,-34.3607757903061
1711291709_81569,0.744380685767445,0.600088856918888,9.84275207040125,1.79935594802695,-0.544606177107026,-0.704508480818417,-0.888494304407987,0.764203938619847,0.433082654810306,0.720907119190618,-1.56065,-4.18048880420545,0.545056427355438,0.610207719010834,0.567087218672916,0.633338019051539,-1.21307731345967,0.466253079115715,4.8182435667837,13.8590234362536,-6.06232226855619
1711309033_9657,0.751476060823571,0.583275740804837,8.84244644831517,2.93096426013754,0.0960676089084613,-0.236865389941927,-0.918469455831898,0.748865051900159,-0.0858121301684148,0.314744315224655,-1.56065,-4.11994208723612,0.446895062128214,0.769669564437689,0.546486266041621,0.826238116565282,-0.446017522023278,-14.5400657365127,5.92992510093385,12.845323212536,17.4029041371127
1711288299_649,0.747063088437911,0.62123719702739,7.82950995497674,2.14756107742647,-0.265911784513198,-0.353238667664312,-0.868531198518024,0.102803226006827,0.0941780765542453,0.527523961483599,-1.56065,-4.24101415312468,0.125112690209502,0.552984628384232,0.359675053842598,0.58166253998095,-1.17837341492751,2.1481565980214,5.17587582237753,11.8479242776528,-12.9056140814096
1711320347_00287,0.781211144778676,0.645802811539731,12.1535212666772,3.07158573835473,-0.873885855583301,-0.856194664059067,-0.921763871660548,0.952979968172763,0.872565544276123,0.890856699657193,-1.56065,-4.50501584488435,1.19544933656642,0.72721104381513,1.43534279979912,0.769477933700208,-60.2116333169871,-7.2632557902438,6.09919834016765,16.1217187472256,-40.6172844331474
1711318989_02002,0.813917352201388,0.723781689588599,14.8966727475723,3.13495634218876,-0.626840756928411,-0.71169037757874,-0.880283163401676,0.80878910037122,0.591690767840148,0.790948764970279,-1.56065,-4.55226528638618,0.560206422870402,0.553800019847446,0.739748852122354,0.629553410226566,-171.180511515008,14.9546121917602,6.15014815075082,18.8579567667041,-66.1974598065427
1711327380_96853,0.838237743545268,0.666376133642602,13.4840108248285,1.30208633260252,0.026324695958214,-0.413617446343459,-0.902445363381827,0.64780308239927,-0.171046992822824,0.37201554801748,-1.56065,-4.66383975679693,0.542922466948392,0.774088878003241,0.422393404988811,0.826211055803676,-120.779991447919,18.0703431809137,4.28588944857049,17.4141092367668,-35.0591783126406
